gameId,playId,def_a_max,def_s_max,def_dis_max
2022103005,685,4.58,3.73,25.18
2022103005,714,4.65,3.59,17.47
2022103005,738,3.82,4.03,21.3
2022103005,760,3.74,5.52,23.21
2022103005,789,3.4,2.78,17.05
2022103005,838,2.54,2.93,14.56
2022103005,859,2.07,1.78,16.0
2022103005,893,2.98,2.48,14.040000000000001
2022103005,942,4.62,3.99,15.57
2022103005,999,2.44,2.63,9.97
2022103005,1020,3.81,3.49,23.51
2022103005,1041,4.86,3.47,22.73
2022103005,1062,2.81,3.7,19.7
2022103005,1086,1.73,2.12,4.88
2022103005,1113,4.31,2.41,15.11
2022103005,1177,4.42,5.19,20.25
2022103005,1198,3.39,5.94,14.23
2022103005,1222,3.25,3.0,10.59
2022103005,1278,3.04,2.05,9.26
2022103005,1302,2.76,3.34,12.84
2022103005,1324,1.85,1.64,13.14
2022103005,1348,3.06,4.17,20.2
2022103005,1372,2.23,2.02,14.120000000000001
2022103005,1393,3.66,3.04,22.19
2022103005,1412,3.8,2.99,19.06
2022103005,1477,2.81,5.07,21.62
2022103005,1498,3.17,3.89,20.49
2022103005,1519,2.58,3.08,9.41
2022103005,1543,3.7,4.22,25.61
2022103005,1565,2.57,2.84,20.89
2022103005,1617,3.47,2.18,14.43
2022103005,1638,2.19,3.32,4.08
2022103005,1659,2.57,3.09,13.8
2022103005,1683,1.55,3.66,2.09
2022103005,1712,3.22,2.17,6.5600000000000005
2022103005,1743,2.17,1.85,2.37
2022103005,1764,1.76,3.9,12.4
2022103005,1788,2.64,4.07,20.38
2022103005,1823,2.5,2.07,13.78
2022103005,1849,2.75,2.45,18.48
2022103005,1907,4.18,4.12,22.59
2022103005,1931,1.93,2.58,6.83
2022103005,1983,2.96,1.93,12.98
2022103005,2016,4.37,3.87,19.4
2022103005,2040,4.12,2.94,17.35
2022103005,2076,7.99,3.25,9.91
2022103005,2234,1.82,2.0,5.33
2022103005,2258,1.6,1.42,3.5700000000000003
2022103005,2339,4.05,2.53,10.790000000000001
2022103005,2386,5.14,5.77,26.64
2022103005,2407,3.45,5.72,26.96
2022103005,2429,3.91,3.63,17.04
2022103005,2478,4.54,2.68,9.92
2022103005,2499,3.41,1.75,12.450000000000001
2022103005,2528,4.12,2.49,17.21
2022103005,2549,3.87,3.67,17.73
2022103005,2573,1.48,1.45,2.35
2022103005,2629,4.31,6.5,22.62
2022103005,2663,3.93,2.61,18.25
2022103005,2684,2.12,2.76,2.92
2022103005,2706,4.52,3.25,15.190000000000001
2022103005,2730,3.43,2.83,15.22
2022103005,2756,3.38,3.31,22.27
2022103005,2785,4.98,4.96,28.92
2022103005,2807,4.85,2.47,13.24
2022103005,2909,2.7,3.94,20.88
2022103005,2933,3.1,2.78,16.25
2022103005,2968,3.95,2.71,13.13
2022103005,3054,3.28,2.19,14.86
2022103005,3078,2.29,3.5,15.47
2022103005,3102,2.83,2.23,5.4
2022103005,3126,2.39,2.85,12.73
2022103005,3183,5.32,6.66,12.2
2022103005,3204,3.15,3.72,22.29
2022103005,3225,3.68,4.68,27.21
2022103005,3289,3.74,2.88,9.88
2022103005,3329,4.77,2.36,18.25
2022103005,3358,5.15,2.7,14.58
2022103005,3379,1.28,1.6,1.28
2022103005,3403,3.24,1.43,3.49
2022103005,3425,4.5,4.73,24.18
2022103005,3492,5.68,5.04,27.1
2022103005,3514,3.63,3.93,24.27
2022103005,3570,3.4,4.1,23.34
2022103005,3623,4.02,3.38,13.39
2022103005,3665,4.31,3.87,16.830000000000002
2022103005,3699,4.75,3.88,20.990000000000002
2022103005,3755,3.35,2.83,9.91
2022103005,3779,2.74,1.99,10.42
2022103005,3801,4.7,2.63,13.24
2022103005,3825,1.92,3.44,4.06
2022103005,3846,2.55,1.75,11.88
2022103005,3883,2.54,1.47,2.21
2022103005,3904,3.2,4.63,22.71
2022103005,3925,2.93,4.73,21.46
2022103005,3969,3.37,3.45,21.830000000000002
2022103005,3993,3.22,2.4,6.1
2022103005,4017,2.46,3.41,2.99
2022103005,4046,1.89,2.1,9.36
2022103005,4132,3.12,4.79,22.26
2022103005,4154,2.22,2.48,17.55
2022103005,4176,4.04,2.05,5.5600000000000005
2022103005,4200,3.5,3.13,15.22
2022103005,4232,3.86,3.32,12.620000000000001
2022103005,4253,3.33,4.91,29.38
2022103005,4309,6.76,5.34,32.11
2022103005,4330,2.26,1.94,3.7
2022103005,4352,3.57,2.59,15.540000000000001
2022103005,4419,3.0,1.84,13.55
2022103005,4480,2.39,2.61,13.950000000000001
2022103005,4504,2.83,4.16,13.23
2022103005,4526,3.97,2.5,11.56
2022103005,4545,1.46,1.88,1.43
2022103006,56,3.43,3.28,16.64
2022103006,77,5.11,5.71,29.38
2022103006,101,3.01,2.36,14.53
2022103006,152,2.13,3.18,15.72
2022103006,176,2.27,3.02,15.89
2022103006,198,3.36,2.02,10.280000000000001
2022103006,255,4.27,3.09,13.42
2022103006,276,3.65,3.48,20.02
2022103006,297,3.63,5.17,33.26
2022103006,325,3.24,3.22,14.77
2022103006,353,3.54,4.03,15.620000000000001
2022103006,428,2.82,2.12,11.15
2022103006,450,3.72,4.33,25.75
2022103006,491,3.9,2.15,13.38
2022103006,512,2.7,1.97,8.36
2022103006,533,2.1,3.47,17.79
2022103006,557,1.98,3.27,17.12
2022103006,585,2.62,2.59,13.16
2022103006,614,3.35,2.94,11.68
2022103006,642,3.49,3.7,16.51
2022103006,670,3.25,2.66,14.58
2022103006,703,2.25,4.12,19.3
2022103006,732,6.76,5.1,23.830000000000002
2022103006,757,3.37,3.72,9.8
2022103006,817,3.09,3.57,24.66
2022103006,850,3.02,3.22,20.32
2022103006,874,2.22,2.78,14.35
2022103006,918,5.78,4.92,19.53
2022103006,980,3.39,3.07,12.4
2022103006,1001,3.24,2.44,18.05
2022103006,1023,2.01,2.97,18.09
2022103006,1112,6.31,5.1,36.71
2022103006,1133,3.39,2.27,15.64
2022103006,1157,5.58,3.34,22.54
2022103006,1187,5.81,3.16,13.01
2022103006,1211,3.41,3.73,19.15
2022103006,1236,2.74,3.03,16.330000000000002
2022103006,1261,3.89,3.53,14.89
2022103006,1282,3.39,4.83,21.09
2022103006,1333,2.16,3.03,15.64
2022103006,1393,3.63,4.62,27.42
2022103006,1417,2.5,1.75,7.76
2022103006,1483,4.86,3.18,9.56
2022103006,1504,5.06,4.73,18.41
2022103006,1525,2.41,1.8,11.84
2022103006,1549,4.3,2.96,16.91
2022103006,1574,3.56,3.57,20.67
2022103006,1596,2.96,1.96,13.05
2022103006,1648,5.24,3.1,13.56
2022103006,1672,3.96,2.72,12.22
2022103006,1698,3.79,2.71,14.9
2022103006,1722,3.78,1.87,8.63
2022103006,1754,4.35,3.14,16.97
2022103006,1778,4.45,2.73,6.61
2022103006,1804,4.42,4.26,20.0
2022103006,1825,4.1,3.61,16.26
2022103006,1856,2.21,3.9,6.53
2022103006,1884,4.04,3.71,16.58
2022103006,1917,3.25,1.82,13.66
2022103006,2021,4.45,5.94,11.8
2022103006,2042,4.31,5.52,19.94
2022103006,2095,2.8,3.43,16.6
2022103006,2124,5.26,3.38,16.080000000000002
2022103006,2183,1.64,1.63,10.47
2022103006,2208,5.12,3.25,16.8
2022103006,2229,4.23,5.15,29.3
2022103006,2289,3.07,2.75,12.280000000000001
2022103006,2317,3.91,2.68,18.44
2022103006,2349,2.75,2.05,9.21
2022103006,2368,2.35,3.03,16.75
2022103006,2387,3.99,2.93,23.21
2022103006,2440,4.0,3.75,19.17
2022103006,2474,2.62,2.77,14.61
2022103006,2504,3.71,2.23,7.2700000000000005
2022103006,2530,2.0,3.34,19.990000000000002
2022103006,2554,3.2,1.75,6.84
2022103006,2583,2.88,1.72,10.73
2022103006,2607,2.75,1.81,6.83
2022103006,2674,3.06,1.94,13.26
2022103006,2698,6.1,3.81,17.13
2022103006,2724,3.76,4.69,21.02
2022103006,2752,4.72,3.07,14.12
2022103006,2776,1.93,3.07,14.94
2022103006,2802,3.53,4.66,27.27
2022103006,2893,4.04,3.36,18.7
2022103006,2912,1.4,1.63,8.41
2022103006,2936,2.63,2.29,16.87
2022103006,2998,4.04,2.9,16.03
2022103006,3030,2.44,1.79,10.31
2022103006,3070,3.78,3.2,12.92
2022103006,3095,4.26,3.35,13.42
2022103006,3116,3.43,4.29,20.03
2022103006,3149,2.89,2.91,9.67
2022103006,3170,2.27,3.33,15.870000000000001
2022103006,3191,3.54,3.54,13.040000000000001
2022103006,3212,2.29,1.75,9.66
2022103006,3239,2.23,3.57,16.75
2022103006,3260,2.13,3.7,16.27
2022103006,3291,2.33,2.71,15.09
2022103006,3318,2.87,3.46,15.99
2022103006,3339,2.91,2.83,9.8
2022103006,3360,4.73,4.43,25.88
2022103006,3389,4.27,3.23,16.89
2022103006,3415,2.7,3.02,15.48
2022103006,3439,3.39,1.84,3.86
2022103006,3462,1.72,2.89,12.9
2022103006,3490,3.88,3.15,24.01
2022103006,3519,3.49,3.66,16.02
2022103006,3543,1.58,3.18,14.05
2022103006,3569,1.8,2.9,14.540000000000001
2022103006,3593,1.99,3.25,8.61
2022103006,3619,7.66,3.15,20.580000000000002
2022103006,3647,3.44,2.43,17.080000000000002
2022103006,3676,2.06,1.48,5.7700000000000005
2022103006,3700,1.82,3.37,8.55
2022103006,3733,4.3,3.89,23.14
2022103007,65,3.22,2.26,16.1
2022103007,86,3.78,2.8,18.75
2022103007,108,4.04,5.52,24.79
2022103007,157,3.84,3.57,14.38
2022103007,179,3.1,3.13,15.0
2022103007,200,2.38,2.02,14.620000000000001
2022103007,259,2.75,3.47,18.72
2022103007,280,2.67,1.73,10.98
2022103007,309,3.3,4.63,26.92
2022103007,333,4.39,2.34,10.04
2022103007,355,3.68,4.09,21.42
2022103007,376,3.71,3.64,18.63
2022103007,400,5.57,3.71,21.6
2022103007,426,5.0,4.01,20.67
2022103007,448,6.33,4.99,28.990000000000002
2022103007,504,2.4,2.06,9.75
2022103007,527,2.94,2.89,13.97
2022103007,546,4.5,2.43,11.540000000000001
2022103007,581,3.12,3.4,14.0
2022103007,605,2.42,3.33,13.59
2022103007,637,3.81,5.16,13.27
2022103007,671,3.78,2.57,11.28
2022103007,700,3.28,2.68,17.27
2022103007,729,4.26,2.7,16.650000000000002
2022103007,752,3.59,2.87,19.41
2022103007,773,6.05,8.28,25.49
2022103007,799,2.85,2.3,11.17
2022103007,818,3.9,2.84,16.26
2022103007,842,5.21,2.66,11.620000000000001
2022103007,914,4.27,3.6,16.99
2022103007,938,2.79,2.53,11.35
2022103007,962,3.0,3.55,11.54
2022103007,986,2.78,2.96,12.370000000000001
2022103007,1019,3.24,2.23,10.120000000000001
2022103007,1040,3.14,5.5,31.92
2022103007,1101,2.86,2.53,10.57
2022103007,1125,3.14,3.43,11.33
2022103007,1151,3.27,2.3,13.96
2022103007,1175,3.92,3.17,12.59
2022103007,1199,2.3,2.89,15.280000000000001
2022103007,1220,3.82,2.37,11.89
2022103007,1246,3.56,2.06,10.09
2022103007,1272,2.7,2.85,10.93
2022103007,1296,3.08,3.65,15.37
2022103007,1347,4.14,2.58,14.93
2022103007,1371,2.77,2.74,16.55
2022103007,1395,4.18,2.98,18.28
2022103007,1427,2.0,2.92,13.17
2022103007,1459,2.31,2.52,16.45
2022103007,1485,3.63,2.21,58.02
2022103007,1507,2.65,2.8,21.34
2022103007,1552,4.38,3.84,17.62
2022103007,1609,3.13,3.08,17.4
2022103007,1656,2.9,3.06,12.5
2022103007,1677,4.25,5.2,21.87
2022103007,1706,3.57,2.86,13.19
2022103007,1727,1.86,3.17,18.25
2022103007,1756,2.69,3.4,13.18
2022103007,1780,1.06,1.31,1.02
2022103007,1818,3.83,2.1,10.22
2022103007,1848,2.32,1.55,7.47
2022103007,1965,2.58,3.92,17.1
2022103007,1993,4.41,3.09,12.57
2022103007,2021,2.98,1.58,5.390000000000001
2022103007,2116,4.74,2.59,4.63
2022103007,2142,2.53,1.8,10.870000000000001
2022103007,2166,1.74,2.65,3.91
2022103007,2190,3.14,2.51,6.73
2022103007,2218,3.05,4.63,12.14
2022103007,2240,3.78,3.29,3.06
2022103007,2296,2.15,1.36,4.75
2022103007,2317,2.55,1.84,4.16
2022103007,2341,1.73,1.07,0.25
2022103007,2365,1.15,2.41,0.94
2022103007,2386,2.43,3.13,11.56
2022103007,2408,2.65,3.66,12.39
2022103007,2450,2.49,1.81,1.59
2022103007,2474,1.4,2.15,2.87
2022103007,2495,2.09,2.19,4.59
2022103007,2519,2.8,2.18,2.33
2022103007,2540,2.67,1.52,4.03
2022103007,2561,1.86,3.19,6.18
2022103007,2594,2.16,3.11,5.36
2022103007,2618,3.24,2.07,7.17
2022103007,2639,3.08,5.12,19.97
2022103007,2733,3.24,2.69,8.2
2022103007,2755,3.03,6.06,13.27
2022103007,2777,2.17,3.34,10.71
2022103007,2823,1.59,1.51,3.16
2022103007,2844,2.61,2.74,9.67
2022103007,2868,1.62,2.78,7.0200000000000005
2022103007,2924,3.63,2.89,10.26
2022103007,2955,2.27,2.55,11.700000000000001
2022103007,2976,1.47,1.73,3.35
2022103007,3005,1.68,1.56,5.1000000000000005
2022103007,3107,1.78,3.35,8.81
2022103007,3143,4.12,2.18,8.66
2022103007,3190,2.54,4.46,8.39
2022103007,3212,2.5,2.18,6.6000000000000005
2022103007,3243,2.09,1.69,4.01
2022103007,3267,1.99,2.3,7.43
2022103007,3349,2.16,2.45,9.21
2022103007,3373,3.21,1.78,5.05
2022103007,3397,2.22,1.75,5.35
2022103007,3419,2.81,1.65,7.22
2022103007,3441,4.13,5.27,12.96
2022103007,3487,2.38,1.65,4.33
2022103007,3509,6.88,3.97,13.96
2022103007,3531,2.23,2.09,7.03
2022103007,3550,2.4,1.43,4.58
2022103007,3616,2.28,1.77,9.15
2022103007,3640,1.64,1.91,3.5300000000000002
2022103007,3659,2.95,4.3,19.22
2022103007,3708,3.11,2.74,12.82
2022103007,3729,3.43,2.38,12.98
2022103007,3750,1.74,2.27,4.98
2022103007,3771,4.31,3.13,15.55
2022103007,3812,3.61,1.81,4.54
2022103007,3873,3.91,1.96,8.870000000000001
2022103007,3901,2.09,2.74,2.0500000000000003
2022103007,3923,1.93,2.7,12.94
2022103007,3947,1.47,0.88,0.61
2022103007,3966,2.97,4.13,11.14
2022103007,3988,2.89,3.13,13.23
2022103007,4071,3.31,2.54,2.66
2022103007,4092,1.62,0.73,1.22
2022103008,57,2.36,1.98,8.13
2022103008,78,2.9,3.31,7.62
2022103008,99,3.17,3.25,21.56
2022103008,165,2.97,5.13,29.41
2022103008,189,3.22,4.16,6.51
2022103008,215,3.88,2.7,15.700000000000001
2022103008,236,2.36,4.92,8.89
2022103008,258,5.57,5.31,30.97
2022103008,282,3.27,5.59,24.35
2022103008,306,3.28,2.79,13.42
2022103008,330,3.49,2.58,11.88
2022103008,391,1.99,2.44,5.47
2022103008,467,2.65,2.22,11.38
2022103008,491,1.92,2.08,6.58
2022103008,606,2.16,1.92,9.88
2022103008,630,3.76,4.65,34.05
2022103008,651,2.16,1.71,8.41
2022103008,672,2.95,1.71,11.81
2022103008,696,2.09,2.26,9.91
2022103008,720,4.25,3.23,14.36
2022103008,746,3.61,3.92,11.23
2022103008,767,2.54,2.69,10.16
2022103008,797,1.74,1.58,7.46
2022103008,848,3.86,1.42,2.77
2022103008,911,2.76,1.72,3.87
2022103008,932,2.16,2.92,2.57
2022103008,954,6.3,4.07,17.23
2022103008,980,3.32,5.24,28.85
2022103008,1002,3.53,2.38,15.74
2022103008,1097,2.99,2.18,14.51
2022103008,1119,3.33,2.68,17.97
2022103008,1143,4.21,3.08,9.39
2022103008,1172,4.18,2.75,6.72
2022103008,1193,3.71,3.63,11.38
2022103008,1215,3.73,3.09,16.37
2022103008,1326,3.73,1.86,5.76
2022103008,1350,4.03,2.17,5.89
2022103008,1371,1.82,2.47,12.08
2022103008,1425,2.66,4.5,15.24
2022103008,1454,3.81,3.34,17.92
2022103008,1480,5.72,3.72,14.15
2022103008,1529,3.36,2.01,11.35
2022103008,1551,2.31,3.53,14.7
2022103008,1573,1.82,2.3,9.09
2022103008,1637,3.19,5.22,9.43
2022103008,1666,4.89,2.61,8.03
2022103008,1779,4.9,3.33,15.25
2022103008,1809,2.73,2.15,7.13
2022103008,1831,3.08,1.68,7.01
2022103008,1857,2.8,3.71,11.56
2022103008,1885,2.48,2.11,7.39
2022103008,1912,2.73,2.23,9.1
2022103008,1941,2.49,2.26,8.31
2022103008,1962,3.22,3.31,15.8
2022103008,1993,3.28,2.74,17.22
2022103008,2019,1.98,1.83,9.27
2022103008,2041,3.35,1.68,7.0
2022103008,2120,2.52,1.59,1.9
2022103008,2149,3.4,2.86,15.290000000000001
2022103008,2168,3.1,4.08,19.3
2022103008,2197,2.35,3.64,22.1
2022103008,2242,2.4,3.74,15.14
2022103008,2271,2.43,1.87,9.17
2022103008,2341,2.99,3.19,15.37
2022103008,2363,4.33,3.73,18.91
2022103008,2384,2.92,4.29,13.76
2022103008,2413,3.42,2.13,11.6
2022103008,2434,3.62,3.08,18.54
2022103008,2490,2.9,1.43,2.64
2022103008,2514,1.39,1.82,4.2
2022103008,2536,2.31,3.16,0.9299999999999999
2022103008,2620,2.11,1.69,8.13
2022103008,2644,3.8,1.64,4.470000000000001
2022103008,2668,3.46,1.77,9.72
2022103008,2689,3.22,1.77,8.61
2022103008,2713,2.85,1.96,8.28
2022103008,2742,1.91,1.19,1.29
2022103008,2766,3.52,5.36,24.060000000000002
2022103008,2809,2.12,1.86,11.49
2022103008,2838,3.38,3.63,16.04
2022103008,2903,2.19,1.32,4.68
2022103008,2927,5.71,4.14,20.66
2022103008,2949,3.86,2.81,14.450000000000001
2022103008,3013,1.93,2.29,10.82
2022103008,3067,2.04,1.34,5.2700000000000005
2022103008,3086,2.25,2.06,15.1
2022103008,3135,4.15,1.89,4.57
2022103008,3158,2.12,3.8,10.78
2022103008,3215,3.35,5.12,25.56
2022103008,3236,5.51,2.71,10.76
2022103008,3258,1.74,2.4,8.8
2022103008,3306,4.01,4.33,17.13
2022103008,3327,2.55,1.67,8.96
2022103008,3353,3.49,5.46,31.17
2022103008,3406,3.83,4.27,18.23
2022103008,3482,6.05,5.39,19.81
2022103008,3506,1.71,2.08,8.26
2022103008,3527,1.6,1.8,4.91
2022103008,3572,2.6,2.84,6.26
2022103008,3594,3.37,4.31,24.08
2022103008,3615,5.39,6.08,12.31
2022103008,3653,5.09,2.78,15.370000000000001
2022103008,3710,2.54,2.71,6.69
2022103008,3732,3.12,3.09,13.05
2022103008,3772,1.83,2.19,3.5700000000000003
2022103008,3815,2.94,1.79,7.15
2022103008,3836,2.99,2.73,7.07
2022103008,3857,1.26,1.28,3.33
2022103008,3881,1.0,1.77,6.23
2022103008,3907,2.34,3.51,16.47
2022103008,3928,3.69,3.58,11.64
2022103008,3949,2.95,3.24,14.790000000000001
2022103008,3980,2.64,2.71,12.97
2022103008,4004,2.18,1.32,4.48
2022103008,4032,5.27,2.44,8.540000000000001
2022103008,4053,3.72,2.03,4.11
2022103009,55,1.8,2.3,11.97
2022103009,76,2.19,3.83,18.66
2022103009,100,2.18,3.27,17.0
2022103009,152,2.55,4.21,21.19
2022103009,176,1.73,4.24,17.2
2022103009,202,1.93,3.15,19.2
2022103009,223,2.7,3.76,20.93
2022103009,261,2.3,2.72,14.44
2022103009,285,2.2,2.97,10.42
2022103009,314,2.07,2.24,17.6
2022103009,361,1.74,3.31,15.370000000000001
2022103009,390,2.64,4.44,23.73
2022103009,420,2.46,3.62,19.47
2022103009,441,3.24,2.52,15.620000000000001
2022103009,462,1.73,3.64,23.46
2022103009,484,3.81,4.91,22.51
2022103009,512,3.03,3.6,29.19
2022103009,555,2.22,2.37,10.0
2022103009,576,1.82,3.0,18.490000000000002
2022103009,597,3.15,5.64,34.07
2022103009,626,3.92,6.18,16.6
2022103009,650,2.84,4.06,14.78
2022103009,671,1.71,2.51,7.33
2022103009,700,4.47,5.29,9.73
2022103009,721,2.01,2.15,11.97
2022103009,742,2.34,3.57,16.2
2022103009,780,1.91,2.18,5.41
2022103009,835,2.1,2.64,6.8500000000000005
2022103009,856,2.04,3.47,21.67
2022103009,877,5.8,4.41,28.580000000000002
2022103009,901,2.57,3.78,24.92
2022103009,922,2.08,1.58,3.94
2022103009,943,2.18,3.73,24.919999999999998
2022103009,999,2.79,2.8,16.05
2022103009,1023,1.74,2.93,8.46
2022103009,1045,2.1,3.5,10.34
2022103009,1066,2.03,2.79,11.2
2022103009,1107,2.36,3.88,20.64
2022103009,1128,2.87,3.99,19.28
2022103009,1152,3.32,4.29,19.18
2022103009,1176,4.85,5.23,28.88
2022103009,1198,1.85,3.44,20.52
2022103009,1244,3.66,4.2,9.17
2022103009,1265,1.99,3.51,14.9
2022103009,1288,1.57,2.34,6.86
2022103009,1309,2.73,3.85,17.36
2022103009,1362,3.64,5.87,9.13
2022103009,1383,2.24,3.39,14.75
2022103009,1412,1.71,2.98,5.25
2022103009,1443,2.28,2.76,9.26
2022103009,1487,2.49,4.21,22.32
2022103009,1508,2.07,2.63,4.11
2022103009,1532,2.08,3.43,17.23
2022103009,1560,2.47,3.54,15.58
2022103009,1634,2.19,3.59,6.84
2022103009,1689,1.89,1.75,4.7700000000000005
2022103009,1713,1.6,1.76,4.61
2022103009,1739,1.94,2.5,12.93
2022103009,1760,2.45,1.97,9.97
2022103009,1782,2.74,3.63,24.35
2022103009,1806,2.14,3.29,20.15
2022103009,1827,1.74,1.53,2.94
2022103009,1848,1.61,3.3,11.42
2022103009,1869,3.89,4.54,20.71
2022103009,1895,1.57,2.33,10.25
2022103009,1917,1.81,2.85,14.84
2022103009,1943,2.07,3.77,19.76
2022103009,1967,2.05,4.15,18.47
2022103009,1988,2.31,3.6,8.96
2022103009,2012,1.63,2.91,10.35
2022103009,2079,2.53,3.39,15.74
2022103009,2105,1.96,3.77,15.44
2022103009,2127,3.27,5.08,27.07
2022103009,2170,1.75,1.05,1.71
2022103009,2214,2.54,3.26,7.92
2022103009,2238,1.76,3.9,16.22
2022103009,2259,2.74,3.7,3.76
2022103009,2317,4.34,3.95,23.0
2022103009,2338,3.13,4.09,23.32
2022103009,2382,1.35,1.78,7.54
2022103009,2443,3.16,4.65,17.34
2022103009,2491,1.76,2.02,11.91
2022103009,2520,1.9,2.48,13.32
2022103009,2541,2.3,2.28,11.06
2022103009,2571,1.83,4.28,16.86
2022103009,2626,1.9,3.98,14.75
2022103009,2652,1.86,1.77,4.84
2022103009,2741,5.91,4.95,20.54
2022103009,2812,1.97,3.73,20.12
2022103009,2836,2.34,2.59,17.65
2022103009,2865,2.28,4.58,27.98
2022103009,2889,2.12,5.43,11.76
2022103009,2911,2.68,3.94,17.54
2022103009,2935,1.59,3.63,25.41
2022103009,2964,2.26,3.19,17.67
2022103009,2993,1.77,3.05,16.11
2022103009,3022,2.22,3.4,13.39
2022103009,3048,2.73,3.63,24.48
2022103009,3069,2.74,3.61,20.39
2022103009,3125,1.85,2.45,10.76
2022103009,3146,1.96,3.05,13.51
2022103009,3167,2.2,2.92,9.9
2022103009,3229,1.75,2.59,9.11
2022103009,3253,1.87,2.88,5.0
2022103009,3274,2.79,3.36,20.78
2022103009,3302,2.5,4.6,9.99
2022103009,3326,2.89,3.45,17.79
2022103009,3360,3.11,3.28,22.26
2022103009,3393,1.92,3.84,11.75
2022103009,3417,2.73,1.46,0.88
2022103009,3441,4.49,3.63,11.46
2022103009,3501,1.95,3.73,11.73
2022103009,3535,2.25,5.22,26.78
2022103009,3559,1.75,2.86,21.1
2022103010,62,4.98,4.24,24.66
2022103010,83,5.04,2.67,9.97
2022103010,105,5.02,5.51,27.54
2022103010,148,3.78,5.79,29.73
2022103010,172,3.78,2.27,8.47
2022103010,193,3.3,2.7,12.24
2022103010,214,3.13,2.25,11.17
2022103010,243,2.37,1.65,8.98
2022103010,264,4.13,3.01,11.53
2022103010,286,4.1,3.33,16.64
2022103010,327,4.73,2.7,5.25
2022103010,351,3.1,3.03,17.96
2022103010,375,3.1,3.35,14.77
2022103010,404,3.89,4.72,25.91
2022103010,425,6.51,4.69,30.68
2022103010,449,3.17,2.81,11.290000000000001
2022103010,470,2.55,2.85,10.23
2022103010,506,4.15,6.39,25.79
2022103010,533,4.55,3.15,6.61
2022103010,567,2.83,2.76,10.49
2022103010,588,3.7,3.35,12.01
2022103010,617,4.42,3.93,13.38
2022103010,674,7.01,5.6,17.240000000000002
2022103010,695,4.28,3.88,14.16
2022103010,751,3.45,3.88,20.03
2022103010,775,3.38,4.21,15.790000000000001
2022103010,796,4.76,5.06,10.629999999999999
2022103010,879,3.49,2.64,12.89
2022103010,922,4.91,2.93,10.91
2022103010,943,4.05,3.25,15.75
2022103010,967,2.36,3.91,15.97
2022103010,991,4.22,2.09,9.11
2022103010,1012,2.78,4.27,18.22
2022103010,1068,2.65,3.3,12.23
2022103010,1092,5.48,3.0,8.01
2022103010,1121,4.56,4.76,26.76
2022103010,1145,3.05,2.55,15.15
2022103010,1169,3.38,2.02,12.76
2022103010,1193,6.84,6.04,18.09
2022103010,1222,3.22,2.58,14.15
2022103010,1246,2.78,3.39,7.4
2022103010,1267,3.46,4.35,22.17
2022103010,1330,1.98,3.08,12.53
2022103010,1365,4.41,2.6,12.540000000000001
2022103010,1443,4.04,2.68,15.98
2022103010,1467,3.24,4.37,20.05
2022103010,1510,3.53,3.52,18.56
2022103010,1531,3.46,2.33,10.81
2022103010,1552,4.41,2.15,11.19
2022103010,1580,5.02,3.5,14.07
2022103010,1606,4.97,5.11,27.52
2022103010,1748,4.78,3.26,13.43
2022103010,1769,5.5,3.42,11.22
2022103010,1824,3.54,2.11,8.93
2022103010,1855,3.18,2.68,12.71
2022103010,1876,4.89,3.7,15.29
2022103010,1905,5.39,3.07,14.57
2022103010,1943,3.88,3.5,14.73
2022103010,1971,4.12,2.94,16.15
2022103010,1997,3.34,3.64,17.5
2022103010,2019,4.29,3.2,17.8
2022103010,2040,4.66,3.46,18.36
2022103010,2064,4.44,4.66,28.52
2022103010,2093,2.21,4.46,17.97
2022103010,2114,3.43,2.39,11.120000000000001
2022103010,2161,3.57,3.81,14.47
2022103010,2185,4.4,2.01,9.99
2022103010,2209,2.36,1.6,4.85
2022103010,2246,4.05,2.03,10.32
2022103010,2270,4.93,2.49,10.36
2022103010,2315,2.61,2.29,13.71
2022103010,2344,3.06,3.38,16.23
2022103010,2365,4.28,2.19,6.74
2022103010,2386,5.58,2.39,8.38
2022103010,2410,4.65,2.64,14.52
2022103010,2466,2.43,1.87,12.83
2022103010,2487,4.66,4.46,20.22
2022103010,2509,2.25,3.42,15.26
2022103010,2553,4.2,3.3,15.94
2022103010,2612,4.44,2.71,12.89
2022103010,2636,3.8,2.34,12.77
2022103010,2660,4.1,3.3,17.06
2022103010,2681,4.66,2.13,5.7700000000000005
2022103010,2707,4.62,3.8,12.45
2022103010,2760,3.57,4.22,25.22
2022103010,2786,3.44,2.25,11.57
2022103010,2808,3.47,2.21,9.67
2022103010,2843,4.16,3.89,25.57
2022103010,2865,5.17,3.12,8.24
2022103010,2894,4.73,3.75,22.85
2022103010,2934,1.42,1.13,2.09
2022103010,2955,4.16,3.08,14.98
2022103010,2979,2.21,2.26,9.74
2022103010,3000,3.88,2.16,7.63
2022103010,3021,4.78,6.19,13.02
2022103010,3084,1.49,2.4,6.97
2022103010,3108,1.23,1.3,0.67
2022103010,3127,3.3,4.16,20.05
2022103010,3173,4.54,2.35,7.43
2022103010,3194,4.48,2.39,8.040000000000001
2022103010,3215,4.22,3.0,10.82
2022103010,3261,2.26,3.88,16.79
2022103010,3282,2.65,1.46,1.8800000000000001
2022103010,3310,2.06,3.43,17.35
2022103010,3347,3.1,2.92,9.95
2022103010,3369,1.64,2.69,4.7700000000000005
